issue_id,title,description,issue_type,status,priority,assignee,team,story_points,dependencies,updated_at
ISS-21893,Test build failure due to comparison between signed and unsigned integers,,task,done,medium,Dev_4,ml_team,3,ISS-13094,2026-02-14
ISS-21894,Port slave/paths.cpp to Windows,,task,in_progress,medium,Dev_2,ml_team,3,,2026-02-20
ISS-21895,Port slave/containerizer/isolator.cpp to Windows,,task,done,medium,Dev_5,devops,3,,2026-02-17
ISS-21896,Create slave/containerizer/isolators/filesystem/windows.cpp,,task,in_progress,medium,Dev_3,ml_team,3,,2026-02-23
ISS-21897,Port slave/state.cpp,,task,todo,medium,Dev_5,ml_team,3,,2026-02-26
ISS-21898,Port slave/containerizer/fetcher.cpp,,task,todo,medium,Dev_2,ml_team,3,,2026-02-28
ISS-21899,Port slave/containerizer/mesos/containerizer.cpp to Windows,,task,todo,medium,Dev_1,frontend,3,ISS-21983,2026-02-28
ISS-21900,Implement stout/os/windows/ls.hpp,,story,todo,medium,Dev_4,ml_team,3,,2026-02-27
ISS-21901,Implement stout/os/windows/read.hpp and write.hpp,,story,todo,medium,Dev_3,frontend,3,,2026-02-21
ISS-21902,Clarify error message 'could not chown work directory',,task,todo,medium,Dev_5,frontend,3,ISS-11874,2026-02-27
ISS-21903,Port slave/containerizer/mesos/launch.cpp to Windows,,task,in_progress,medium,Dev_2,ml_team,3,,2026-02-26
ISS-21904,Implement stout/os/windows/stat.hpp,,story,done,medium,Dev_5,devops,3,,2026-02-17
ISS-21905,Implement stout/os/windows/killtree.hpp,,story,todo,medium,Dev_2,backend,3,,2026-02-28
ISS-21906,Add support for github and variable base URLs to apply-reviews.py,,story,in_progress,medium,Dev_4,ml_team,3,,2026-02-21
ISS-21907,Port slave/containerizer/isolator.hpp to Windows,,task,done,medium,Dev_3,devops,3,,2026-02-14
ISS-21908,Get Container Name information when launching a container task,,task,todo,medium,Dev_1,frontend,3,ISS-9847,2026-02-27
ISS-21909,JSON parsing allows non-whitespace trailing characters,,task,in_progress,medium,Dev_1,backend,3,,2026-02-17
ISS-21910,Deprecate resource_monitoring_interval flag,,task,in_progress,medium,Dev_3,devops,3,,2026-02-15
ISS-21911,Enable building mesos.apache.org locally in a Docker container.,,task,todo,medium,Dev_1,devops,3,ISS-9859,2026-02-24
ISS-21912,Allow easier detection when hook signature changes,,task,done,medium,Dev_5,devops,3,ISS-0004,2026-02-22
ISS-21913,Implement Quota support in allocator,,story,todo,medium,Dev_4,ml_team,3,ISS-5309,2026-02-15
ISS-21914,Update Allocator interface to support quota,,task,in_progress,medium,Dev_1,backend,3,,2026-02-24
ISS-21915,Master recovery in presence of quota,,task,in_progress,medium,Dev_1,devops,3,,2026-02-23
ISS-21916,HTTP Pipelining doesn't keep order of requests,,task,done,medium,Dev_2,backend,3,,2026-02-24
ISS-21917,Prototype quota request authorization,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-23
ISS-21918,Prototype quota request authentication,,task,in_progress,medium,Dev_5,ml_team,3,,2026-02-21
ISS-21919,Speed up FaultToleranceTest.FrameworkReregister test,,task,done,medium,Dev_3,backend,3,,2026-02-21
ISS-21920,Tests for Quota support in master,,task,in_progress,medium,Dev_4,devops,3,,2026-02-28
ISS-21921,Incorrect sed syntax for Mac OSX,,task,todo,medium,Dev_3,devops,3,ISS-7528,2026-02-27
ISS-21922,LIBPROCESS_IP not passed to Docker containers,,task,in_progress,medium,Dev_5,frontend,3,,2026-02-13
ISS-21923,Mesos does not set Content-Type for 400 Bad Request,,task,done,medium,Dev_2,backend,3,,2026-02-15
ISS-21924,Support docker local store pull same image simultaneously ,,task,in_progress,medium,Dev_5,ml_team,3,ISS-0707,2026-02-28
ISS-21925,Provide diagnostic output in agent log when fetching fails,,task,done,medium,Dev_1,frontend,3,,2026-02-18
ISS-21926,Configuration docs are missing --enable-libevent and --enable-ssl,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-20
ISS-21927,HTTP scheduler library does not gracefully parse invalid resource identifiers,,task,done,medium,Dev_2,backend,3,ISS-0154,2026-02-17
ISS-21928,MESOS_NATIVE_JAVA_LIBRARY not set on MesosContainerize tasks with --executor_environmnent_variables,,task,done,medium,Dev_2,frontend,3,,2026-02-24
ISS-21929,Test the HTTP Scheduler library with SSL enabled,,task,todo,medium,Dev_3,devops,3,,2026-02-14
ISS-21930,CentOS 6 dependency install fails at Maven,,task,todo,medium,Dev_4,backend,3,,2026-02-20
ISS-21931,Generalized HTTP Authentication Modules,,task,done,medium,Dev_1,devops,3,,2026-02-27
ISS-21932,0.26.0 Release,,task,done,medium,Dev_4,frontend,3,,2026-02-28
ISS-21933,Document messages.proto,,task,done,medium,Dev_3,ml_team,3,ISS-23037,2026-02-19
ISS-21934,Refactor SSLTest fixture such that MesosTest can use the same helpers.,,task,in_progress,medium,Dev_5,backend,3,,2026-02-16
ISS-21935,Need for http::put request method,,task,in_progress,medium,Dev_5,backend,3,ISS-9501,2026-02-19
ISS-21936,Mesos JSON API creates invalid JSON due to lack of binary data / non-ASCII handling,,task,todo,medium,Dev_4,ml_team,3,,2026-02-14
ISS-21937,Replace Master/Slave Terminology Phase I - Rename flag names and deprecate old ones,,task,in_progress,medium,Dev_2,devops,3,,2026-02-27
ISS-21938,MasterAllocatorTest.SlaveLost is slow.,,task,todo,medium,Dev_5,ml_team,3,ISS-13022,2026-02-20
ISS-21939,Use URI content modification time to trigger fetcher cache updates.,,task,todo,medium,Dev_5,frontend,3,ISS-12370,2026-02-19
ISS-21940,Consistency of quoted strings in error messages,,task,in_progress,medium,Dev_3,backend,3,ISS-21106,2026-02-22
ISS-21941,RegistryClientTest.SimpleGetBlob is flaky,,task,in_progress,medium,Dev_2,devops,3,,2026-02-26
ISS-21942,Backticks are not mentioned in Mesos C++ Style Guide,,task,done,medium,Dev_1,frontend,3,,2026-02-28
ISS-21943,Containerizer attempts to create Linux launcher by default ,,task,in_progress,medium,Dev_3,devops,3,,2026-02-22
ISS-21944,Cannot start mesos local on a Debian GNU/Linux 8 docker machine,,task,todo,medium,Dev_3,ml_team,3,,2026-02-23
ISS-21945,"Add documentation explaining ""roles""",,story,in_progress,medium,Dev_5,ml_team,3,,2026-02-24
ISS-21946,Add checks to make sure isolators and the launcher are compatible.,,story,todo,medium,Dev_2,devops,3,,2026-02-22
ISS-21947,Master should not store arbitrarily sized data in ExecutorInfo,,task,done,medium,Dev_3,ml_team,3,,2026-02-17
ISS-21948,Enable mesos-reviewbot project on jenkins to use SSL,,task,done,medium,Dev_5,backend,3,,2026-02-19
ISS-21949,Test-only libprocess reinitialization,,task,done,medium,Dev_1,devops,3,,2026-02-16
ISS-21950,Document operator HTTP endpoints,,task,done,medium,Dev_4,devops,3,ISS-10017,2026-02-23
ISS-21951,Update documentation for FetcherCache mtime-related changes,,task,done,medium,Dev_5,backend,3,,2026-02-23
ISS-21952,Rootfs in provisioner test doesn't handle symlink directories properly,,task,in_progress,medium,Dev_5,devops,3,,2026-02-18
ISS-21953,/help endpoints do not work for nested paths,,task,todo,medium,Dev_4,devops,3,,2026-02-16
ISS-21954,Root tests for LinuxFilesystemIsolatorTest are broken,,task,todo,medium,Dev_4,devops,3,ISS-22333,2026-02-13
ISS-21955,Refactor Environment::mkdtemp into TemporaryDirectoryTest.,,task,todo,medium,Dev_5,frontend,3,,2026-02-22
ISS-21956,Corrected style in Makefiles,,task,todo,medium,Dev_5,backend,3,,2026-02-25
ISS-21957,Add mtime-related fetcher tests,,story,done,medium,Dev_3,frontend,3,ISS-7503,2026-02-17
ISS-21958,Investigate recent crashes in Command Executor,,task,todo,medium,Dev_1,devops,3,,2026-02-18
ISS-21959,Finalize design for generalized Authorizer interface,,task,done,medium,Dev_5,frontend,3,,2026-02-20
ISS-21960,Draft quota limits design document,,task,done,medium,Dev_4,ml_team,3,,2026-02-23
ISS-21961,Add github support to apply-reviews.py.,,story,in_progress,medium,Dev_3,devops,3,ISS-12750,2026-02-13
ISS-21962,Draft Design Doc for first Step External Volume MVP,,task,todo,medium,Dev_1,ml_team,3,ISS-3820,2026-02-21
ISS-21963,Authenticate quota requests,,task,todo,medium,Dev_2,devops,3,,2026-02-24
ISS-21964,Authorize set quota requests.,,task,todo,medium,Dev_4,frontend,3,,2026-02-14
ISS-21965,Investigate the requirements of programmatically re-initializing libprocess,,task,in_progress,medium,Dev_2,backend,3,,2026-02-24
ISS-21966,Simplify and/or document the libprocess initialization synchronization logic,,task,done,medium,Dev_5,devops,3,,2026-02-16
ISS-21967,Enhance allocator interface with the recovery() method,,task,done,medium,Dev_1,frontend,3,,2026-02-21
ISS-21968,Make `Resource.DiskInfo.Persistence.principal` a required field,,task,in_progress,medium,Dev_5,backend,3,,2026-02-15
ISS-21969,Account dynamic reservations towards quota,,task,in_progress,medium,Dev_5,backend,3,,2026-02-13
ISS-21970,Investigate recovery for the Hierarchical allocator,,task,in_progress,medium,Dev_2,ml_team,3,,2026-02-17
ISS-21971,Draft operator documentation for quota,,task,todo,medium,Dev_1,ml_team,3,ISS-12195,2026-02-16
ISS-21972,Make apply-review.sh use apply-reviews.py,,task,in_progress,medium,Dev_5,frontend,3,ISS-10996,2026-02-16
ISS-21973,Propose a guideline for log messages,,task,done,medium,Dev_5,ml_team,3,,2026-02-16
ISS-21974,Implement `stout/os/pstree.hpp` on Windows,,story,in_progress,medium,Dev_4,devops,3,,2026-02-16
ISS-21975,Incorrect and inconsistent include order for <gmock/gmock.h> and <gtest/gtest.h>.,,task,done,medium,Dev_4,devops,3,,2026-02-27
ISS-21976,Libprocess: Implement process::Clock::finalize,,story,todo,medium,Dev_1,ml_team,3,,2026-02-19
ISS-21977,Add a flag to master to enable optimistic offers. ,,story,todo,medium,Dev_4,ml_team,3,ISS-16464,2026-02-27
ISS-21978,Corrected style in hierarchical allocator,,task,in_progress,medium,Dev_3,frontend,3,,2026-02-17
ISS-21979,Add support to apply-reviews.py to update SVN when necessary. ,,story,in_progress,medium,Dev_2,ml_team,3,,2026-02-14
ISS-21980,Support distinguishing revocable resources in the Resource protobuf.,,task,todo,medium,Dev_4,backend,3,,2026-02-28
ISS-21981,Modify Oversubscription documentation to explicitly forbid the QoS Controller from killing executors running on optimistically offered resources.,,task,done,medium,Dev_1,ml_team,3,,2026-02-27
ISS-21982,"Add a helper function to the Agent to retrieve the list of executors that are using optimistically offered, revocable resources.",,story,todo,medium,Dev_5,backend,3,,2026-02-18
ISS-21983,Add a helper function to the Agent to check available resources before launching a task. ,,story,done,medium,Dev_3,frontend,3,,2026-02-15
ISS-21984,Add notion of evictable task to RunTaskMessage,,story,todo,medium,Dev_4,frontend,3,,2026-02-16
ISS-21985,Implement tests for verifying allocator resource math.,,story,todo,medium,Dev_2,ml_team,3,,2026-02-26
ISS-21986,Rebuild reservation slack allocator state during master failover.,,task,in_progress,medium,Dev_2,frontend,3,,2026-02-13
ISS-21987,Update reservation slack allocator state during agent failover.,,task,done,medium,Dev_3,ml_team,3,ISS-4217,2026-02-17
ISS-21988,Enable mesos-reviewbot project on jenkins to use docker,,task,done,medium,Dev_1,ml_team,3,,2026-02-23
ISS-21989,Add authorization for '/create-volume' and '/destroy-volume' HTTP endpoints,,story,done,medium,Dev_5,devops,3,,2026-02-28
ISS-21990,Add accounting for reservation slack in the allocator.,,story,in_progress,medium,Dev_3,devops,3,ISS-11478,2026-02-15
ISS-21991,Identify and implement test cases for handling a race between optimistic lender and tenant offers.,,story,done,medium,Dev_3,backend,3,,2026-02-18
ISS-21992,Identify and implement test cases for verifying eviction logic in the agent,,story,todo,medium,Dev_1,devops,3,,2026-02-19
ISS-21993,Wrong syntax and inconsistent formatting of JSON examples in flag documentation,,task,todo,medium,Dev_4,devops,3,,2026-02-17
ISS-21994,isolator module headers depend on picojson headers,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-19
ISS-21995,Rescind offers in order to satisfy quota,,task,done,medium,Dev_4,devops,3,ISS-14481,2026-02-13
ISS-21996,Add a `--force` flag to disable sanity check in quota,,story,in_progress,medium,Dev_4,devops,3,ISS-16116,2026-02-18
ISS-21997,Five new docker-related slave flags are not covered by the configuration documentation.,,task,in_progress,medium,Dev_1,devops,3,,2026-02-16
ISS-21998,Libprocess: Implement cleanup of the SocketManager in process::finalize,,story,in_progress,medium,Dev_1,backend,3,,2026-02-23
ISS-21999,Disallow empty string roles,,task,done,medium,Dev_3,backend,3,ISS-18429,2026-02-21
ISS-22000,Modularize URI fetcher plugin interface.  ,,task,in_progress,medium,Dev_3,devops,3,ISS-10882,2026-02-15
ISS-22001,MasterMaintenanceTest.InverseOffersFilters is flaky,,task,done,medium,Dev_4,frontend,3,ISS-10680,2026-02-21
ISS-22002,Automate the process of landing commits for committers,,task,done,medium,Dev_1,frontend,3,,2026-02-19
ISS-22003,ROOT tests fail on Mesos 0.26 on Ubuntu/CentOS,,task,todo,medium,Dev_2,backend,3,ISS-21840,2026-02-22
ISS-22004,Implement AuthN handling in Master for the Scheduler endpoint,,story,todo,medium,Dev_2,ml_team,3,ISS-10139,2026-02-23
ISS-22005,Add HDFS based URI fetcher plugin.,,story,in_progress,medium,Dev_2,devops,3,ISS-11174,2026-02-27
ISS-22006,Libprocess: Unify the initialization of the MetricsProcess and ReaperProcess,,task,done,medium,Dev_5,frontend,3,,2026-02-28
ISS-22007,Document possible task state transitions for framework authors,,task,done,medium,Dev_3,ml_team,3,,2026-02-23
ISS-22008,Test DockerContainerizerTest.ROOT_DOCKER_Launch_Executor fails.,,task,in_progress,medium,Dev_4,backend,3,ISS-5255,2026-02-22
ISS-22009,Allow setting quotas for the default '*' role,,task,todo,medium,Dev_4,backend,3,,2026-02-21
ISS-22010,ubsan error in net::IP::create(sockaddr const&): misaligned address,,story,in_progress,medium,Dev_1,devops,3,ISS-1709,2026-02-24
ISS-22011,/reserve and /unreserve should be permissive under a master without authentication.,,task,done,medium,Dev_4,backend,3,,2026-02-18
ISS-22012,Support dynamic weight in allocator,,task,in_progress,medium,Dev_2,backend,3,,2026-02-14
ISS-22013,Add operator documentation for /weight endpoint,,story,done,medium,Dev_2,backend,3,,2026-02-24
ISS-22014,Standardize quota endpoints,,task,done,medium,Dev_2,devops,3,,2026-02-24
ISS-22015,LimitedCpuIsolatorTest.ROOT_CGROUPS_Cfs and LimitedCpuIsolatorTest.ROOT_CGROUPS_Cfs_Big_Quota fail on Debian 8.,,task,done,medium,Dev_2,ml_team,3,,2026-02-24
ISS-22016,User CGroup Isolation tests fail on Centos 6.,,task,in_progress,medium,Dev_2,backend,3,ISS-20821,2026-02-18
ISS-22017,Ensure resources in `QuotaInfo` protobuf do not contain `role`,,task,done,medium,Dev_5,backend,3,,2026-02-20
ISS-22018,Add integration tests for quota,,story,in_progress,medium,Dev_4,ml_team,3,ISS-4315,2026-02-25
ISS-22019,Make HDFS tool wrappers asynchronous.,,task,done,medium,Dev_2,frontend,3,,2026-02-25
ISS-22020,"Failing 'make distcheck' on Debian 8, somehow SSL-related.",,task,todo,medium,Dev_3,backend,3,,2026-02-21
ISS-22021,"Failing 'make distcheck' on Mac OS X 10.10.5, also 10.11.",,task,in_progress,medium,Dev_5,ml_team,3,,2026-02-21
ISS-22022,Implement recovery in the Hierarchical allocator,,story,todo,medium,Dev_3,backend,3,,2026-02-24
ISS-22023,Refactor registry client/puller to avoid JSON and struct.,,task,done,medium,Dev_4,frontend,3,,2026-02-21
ISS-22024,"libprocess: document when, why defer() is necessary",,task,in_progress,medium,Dev_3,ml_team,3,ISS-18396,2026-02-22
ISS-22025,Implicit roles: Design Doc,,task,done,medium,Dev_5,ml_team,3,,2026-02-13
ISS-22026,Tests for quota support in `allocate()` function.,,task,todo,medium,Dev_5,ml_team,3,,2026-02-20
ISS-22027,C++ HTTP Scheduler Library does not work with SSL enabled,,task,done,medium,Dev_2,backend,3,ISS-4067,2026-02-15
ISS-22028,Tests for quota request validation,,task,todo,medium,Dev_5,devops,3,ISS-15805,2026-02-26
ISS-22029,Replace `QuotaInfo` with `Quota` in allocator interface,,task,done,medium,Dev_3,ml_team,3,,2026-02-15
ISS-22030,Tests for rescinding offers for quota,,task,in_progress,medium,Dev_4,ml_team,3,,2026-02-17
ISS-22031,SSL build of mesos causes flaky testsuite.,,task,in_progress,medium,Dev_3,ml_team,3,,2026-02-21
ISS-22032,Tests for allocator recovery,,task,todo,medium,Dev_5,devops,3,,2026-02-16
ISS-22033,Support workdir runtime configuration from image ,,task,in_progress,medium,Dev_2,backend,3,ISS-20348,2026-02-14
ISS-22034,Remove quota from Registry for quota remove request,,task,in_progress,medium,Dev_4,devops,3,ISS-5169,2026-02-27
ISS-22035,Introduce status endpoint for quota,,task,done,medium,Dev_2,ml_team,3,,2026-02-22
ISS-22036,RegistryClientTest.SimpleRegistryPuller doesn't compile with GCC 5.1.1,,task,done,medium,Dev_3,devops,3,ISS-5126,2026-02-17
ISS-22037,Pass agent work_dir to isolator modules,,task,todo,medium,Dev_3,devops,3,ISS-16956,2026-02-21
ISS-22038,ReservationEndpointsTest.UnreserveAvailableAndOfferedResources is flaky,,task,todo,medium,Dev_2,ml_team,3,,2026-02-26
ISS-22039,Support default entrypoint and command runtime config in Mesos containerizer,,task,in_progress,medium,Dev_1,frontend,3,ISS-7241,2026-02-15
ISS-22040,Introduce remove endpoint for quota,,task,done,medium,Dev_3,frontend,3,,2026-02-18
ISS-22041,Introduce filter for non-revocable resources in `Resources`,,task,todo,medium,Dev_2,ml_team,3,ISS-8550,2026-02-16
ISS-22042,RegistryClientTest.SimpleRegistryPuller is flaky,,task,done,medium,Dev_4,frontend,3,,2026-02-21
ISS-22043,ContentType/SchedulerTest is flaky.,,task,in_progress,medium,Dev_2,devops,3,,2026-02-14
ISS-22044,Install instructions for CentOS 6.6 lead to errors running `perf`,,task,done,medium,Dev_4,backend,3,ISS-8216,2026-02-17
ISS-22045,Enable `Env` specified in docker image can be returned from docker pull,,task,done,medium,Dev_1,backend,3,,2026-02-21
ISS-22046,MemoryPressureMesosTest tests fail on CentOS 6.6,,task,in_progress,medium,Dev_1,ml_team,3,,2026-02-20
ISS-22047,Respond with `MethodNotAllowed` if a request uses an unsupported method.,,task,todo,medium,Dev_2,devops,3,,2026-02-25
ISS-22048,MemoryPressureMesosTest.CGROUPS_ROOT_SlaveRecovery is flaky,,task,done,medium,Dev_1,frontend,3,,2026-02-23
ISS-22049,Investigate remaining flakiness in MasterMaintenanceTest.InverseOffersFilters,,task,in_progress,medium,Dev_3,devops,3,ISS-22333,2026-02-26
ISS-22050,Add ContainerInfo to internal Task protobuf.,,story,todo,medium,Dev_4,ml_team,3,,2026-02-18
ISS-22051,Do not use `Resource.role` for resources in quota request.,,task,in_progress,medium,Dev_2,ml_team,3,,2026-02-16
ISS-22052,Agent should not return partial state when a request is made to /state endpoint during recovery.,,task,todo,medium,Dev_1,ml_team,3,,2026-02-21
ISS-22053,ReservationTest.ACLMultipleOperations is flaky,,task,todo,medium,Dev_3,ml_team,3,ISS-11995,2026-02-26
ISS-22054,libevent_ssl_socket assertion fails ,,task,in_progress,medium,Dev_1,ml_team,3,,2026-02-28
ISS-22055,Expose recovery parameters from Hierarchical allocator,,task,in_progress,medium,Dev_2,devops,3,ISS-9321,2026-02-16
ISS-22056,Modularize existing plain-file logging for executor/task logs launched with the Mesos Containerizer,,task,in_progress,medium,Dev_4,frontend,3,,2026-02-20
ISS-22057,Create light-weight executor only and scheduler only mesos eggs,,task,todo,medium,Dev_1,ml_team,3,ISS-15253,2026-02-24
ISS-22058,Implement implicit roles,,story,in_progress,medium,Dev_2,ml_team,3,,2026-02-20
ISS-22059,parallel make tests does not build all test targets,,task,in_progress,medium,Dev_3,frontend,3,,2026-02-18
ISS-22060,Introduce a module for logging executor/task output,,task,in_progress,medium,Dev_3,ml_team,3,,2026-02-17
ISS-22061,Tests for master failover in presence of quota,,task,todo,medium,Dev_3,frontend,3,ISS-22183,2026-02-19
ISS-22062,Continue test suite execution across crashing tests.,,task,done,medium,Dev_2,devops,3,ISS-10521,2026-02-15
ISS-22063,Add tests for quota authentication and authorization.,,story,in_progress,medium,Dev_3,devops,3,ISS-9789,2026-02-25
ISS-22064,Design document for interactive terminal for mesos containerizer,,task,in_progress,medium,Dev_1,backend,3,,2026-02-14
ISS-22065,Allow interactive terminal for mesos containerizer,,task,todo,medium,Dev_5,ml_team,3,ISS-0368,2026-02-21
ISS-22066,Implement `os::mkdtemp` for Windows,,story,todo,medium,Dev_4,backend,3,,2026-02-18
ISS-22067,Quota doesn't allocate resources on slave joining,,task,todo,medium,Dev_2,devops,3,,2026-02-28
ISS-22068,`os::strerror_r` breaks the Windows build,,task,todo,medium,Dev_2,frontend,3,,2026-02-26
ISS-22069,HTTPConnectionTest.ClosingResponse is flaky,,task,in_progress,medium,Dev_5,backend,3,,2026-02-23
ISS-22070,Implement `WindowsError` to correspond with `ErrnoError`.,,story,todo,medium,Dev_1,backend,3,,2026-02-14
ISS-22071,Add tests for quotas + empty roles (no registered frameworks),,story,done,medium,Dev_1,frontend,3,,2026-02-24
ISS-22072,Fix possible race conditions in registry client tests.,,task,todo,medium,Dev_1,frontend,3,,2026-02-25
ISS-22073,Clean up libprocess gtest macros,,task,in_progress,medium,Dev_1,devops,3,ISS-7735,2026-02-18
ISS-22074,Add field VIP to message Port,,story,done,medium,Dev_5,frontend,3,,2026-02-27
ISS-22075,Ensure `Content-Type` field is set for some responses.,,task,todo,medium,Dev_4,devops,3,,2026-02-28
ISS-22076,Construct the error string in `MethodNotAllowed`.,,task,in_progress,medium,Dev_4,devops,3,ISS-11762,2026-02-16
ISS-22077,Modularize plain-file logging for executor/task logs launched with the Docker Containerizer,,task,todo,medium,Dev_4,devops,3,,2026-02-23
ISS-22078,Reserve/UnReserve Dynamic Reservation Endpoints allow reservations on non-existing roles,,task,done,medium,Dev_3,ml_team,3,,2026-02-26
ISS-22079,Refactor sorter factories in allocator and improve comments around them,,task,todo,medium,Dev_5,frontend,3,,2026-02-27
ISS-22080,Add a ContainerLogger module that restrains log sizes,,story,todo,medium,Dev_2,frontend,3,,2026-02-18
ISS-22081,Document how the fetcher can reach across a proxy connection.,,task,done,medium,Dev_3,backend,3,,2026-02-20
ISS-22082,Log recover tests are slow.,,task,in_progress,medium,Dev_5,ml_team,3,,2026-02-14
ISS-22083,MasterTest.MasterInfoOnReElection is slow.,,task,todo,medium,Dev_1,backend,3,,2026-02-24
ISS-22084,MasterTest.LaunchCombinedOfferTest is slow.,,task,done,medium,Dev_3,ml_team,3,,2026-02-23
ISS-22085,OversubscriptionTest.UpdateAllocatorOnSchedulerFailover is slow.,,task,done,medium,Dev_2,backend,3,,2026-02-13
ISS-22086,MasterTest.RecoverResources is slow.,,task,todo,medium,Dev_4,backend,3,ISS-21090,2026-02-19
ISS-22087,OversubscriptionTest.RemoveCapabilitiesOnSchedulerFailover is slow.,,task,done,medium,Dev_2,frontend,3,,2026-02-18
ISS-22088,GarbageCollectorIntegrationTest.Restart is slow,,task,todo,medium,Dev_3,backend,3,,2026-02-15
ISS-22089,Clean up authentication implementation for quota,,story,todo,medium,Dev_3,ml_team,3,,2026-02-28
ISS-22090,Implement container logger module metadata recovery,,story,done,medium,Dev_2,ml_team,3,,2026-02-21
ISS-22091,Rename shutdown_frameworks to teardown_framework,,task,in_progress,medium,Dev_4,ml_team,3,ISS-16391,2026-02-16
ISS-22092,ContentType/SchedulerTest.Decline is slow.,,task,todo,medium,Dev_4,ml_team,3,,2026-02-23
ISS-22093,Create a user doc for Executor HTTP API,,task,todo,medium,Dev_1,ml_team,3,,2026-02-24
ISS-22094,HookTest.VerifySlaveLaunchExecutorHook is slow.,,task,done,medium,Dev_4,ml_team,3,ISS-4229,2026-02-16
ISS-22095,MasterTest.OfferTimeout is slow.,,task,done,medium,Dev_4,ml_team,3,ISS-15996,2026-02-15
ISS-22096,Add persistent volume support to the Authorizer,,story,done,medium,Dev_2,ml_team,3,,2026-02-19
ISS-22097,Extend `Master` to authorize persistent volumes,,task,in_progress,medium,Dev_5,devops,3,ISS-9611,2026-02-22
ISS-22098,Port `process/file.hpp`,,task,in_progress,medium,Dev_2,devops,3,ISS-10765,2026-02-19
ISS-22099,Jenkins builds for Centos fail with missing 'which' utility and incorrect 'java.home',,task,done,medium,Dev_5,frontend,3,,2026-02-23
ISS-22100,Move operator<< definitions to .cpp files and include <iosfwd> in .hpp where possible.,,task,in_progress,medium,Dev_2,frontend,3,ISS-19486,2026-02-14
ISS-22101,Avoid using absolute URLs in documentation pages,,task,in_progress,medium,Dev_5,backend,3,ISS-5792,2026-02-26
ISS-22102,Serialize docker v1 image spec as protobuf,,task,done,medium,Dev_1,backend,3,,2026-02-17
ISS-22103,Add documentation for API Versioning,,story,done,medium,Dev_4,ml_team,3,,2026-02-26
ISS-22104,Create a Design Doc for dynamic weights.,,task,done,medium,Dev_4,devops,3,ISS-14820,2026-02-16
ISS-22105,Design doc for fixed point resources,,task,done,medium,Dev_1,backend,3,ISS-6223,2026-02-22
ISS-22106,MesosContainerizer* tests leak FDs (pipes),,task,todo,medium,Dev_5,devops,3,,2026-02-24
ISS-22107,Add dynamic reservation tests with no principal,,story,in_progress,medium,Dev_2,backend,3,,2026-02-26
ISS-22108,Enable running tests without authorizer.,,task,done,medium,Dev_3,devops,3,,2026-02-24
ISS-22109,Disk Resource Reservation is NOT Enforced for Persistent Volumes,,task,in_progress,medium,Dev_2,ml_team,3,ISS-4994,2026-02-26
ISS-22110,Test case(s) for weights + allocation behavior,,task,done,medium,Dev_4,ml_team,3,,2026-02-14
ISS-22111,Race in SSL socket shutdown ,,task,in_progress,medium,Dev_5,frontend,3,ISS-1226,2026-02-23
ISS-22112,Document that frameworks that participate in a role should cooperate,,task,in_progress,medium,Dev_4,frontend,3,,2026-02-16
ISS-22113,Write new log-related documentation,,task,todo,medium,Dev_4,frontend,3,,2026-02-13
ISS-22114,Add an example bug due to a lack of defer() to the defer() documentation,,bug,done,medium,Dev_3,ml_team,3,,2026-02-17
ISS-22115,PersistentVolumeTest.BadACLDropCreateAndDestroy is flaky,,task,done,medium,Dev_3,ml_team,3,,2026-02-18
ISS-22116,"Document ""how to program with dynamic reservations and persistent volumes""",,task,done,medium,Dev_1,devops,3,,2026-02-27
ISS-22117,Introduce HTTP endpoint /weights for updating weight,,task,done,medium,Dev_4,backend,3,,2026-02-24
ISS-22118,Test for Quota Status Endpoint,,task,done,medium,Dev_5,frontend,3,,2026-02-22
ISS-22119,Exposed docker/appc image manifest to mesos containerizer.,,task,in_progress,medium,Dev_1,frontend,3,,2026-02-18
ISS-22120,Document isolator internals.,,task,in_progress,medium,Dev_3,backend,3,,2026-02-28
ISS-22121,Enable passing docker image environment variables runtime config to provisioner,,task,done,medium,Dev_2,devops,3,,2026-02-21
ISS-22122,Document containerizer from user perspective.,,task,done,medium,Dev_1,devops,3,,2026-02-19
ISS-22123,Document isolators from user perspective.,,task,in_progress,medium,Dev_5,frontend,3,,2026-02-26
ISS-22124,Enable passing docker image cmd runtime config to provisioner,,task,done,medium,Dev_5,ml_team,3,,2026-02-17
ISS-22125,Pull provisioner from linux filesystem isolator to Mesos containerizer.,,task,todo,medium,Dev_3,backend,3,,2026-02-17
ISS-22126,Consolidate docker store slave flags,,task,done,medium,Dev_1,backend,3,,2026-02-23
ISS-22127,Add mechanism for testing recovery of HTTP based executors,,story,in_progress,medium,Dev_3,backend,3,,2026-02-21
ISS-22128,Remove docker auth server flag,,task,done,medium,Dev_1,frontend,3,,2026-02-18
ISS-22129,Enable net_cls subsytem in cgroup infrastructure,,task,in_progress,medium,Dev_3,backend,3,,2026-02-22
ISS-22130,ExamplesTest.NoExecutorFramework runs forever.,,task,todo,medium,Dev_4,devops,3,,2026-02-14
